pair,ligand_symbol,ligand_gene_id,receptor_symbol,receptor_gene_id
EFNB2_EPHA4,Efnb2,ENSMUSG00000001300,Epha4,ENSMUSG00000026235
EFNB2_EPHA6,Efnb2,ENSMUSG00000001300,Epha6,ENSMUSG00000055540
EFNB2_EPHB1,Efnb2,ENSMUSG00000001300,Ephb1,ENSMUSG00000032537
EFNB2_EPHB2,Efnb2,ENSMUSG00000001300,Ephb2,ENSMUSG00000028664
EFNB2_EPHB3,Efnb2,ENSMUSG00000001300,Ephb3,ENSMUSG00000005958
EFNB2_EPHB4,Efnb2,ENSMUSG00000001300,Ephb4,ENSMUSG00000029710
EFNB2_EPHB6,Efnb2,ENSMUSG00000001300,Ephb6,ENSMUSG00000029869
EFNB2_GRM1,Efnb2,ENSMUSG00000001300,Grm1,ENSMUSG00000019828
EFNB2_GRM5,Efnb2,ENSMUSG00000001300,Grm5,ENSMUSG00000049583
EFNB2_PECAM1,Efnb2,ENSMUSG00000001300,Pecam1,ENSMUSG00000020717
EFNB2_RHBDL2,Efnb2,ENSMUSG00000001300,Rhbdl2,ENSMUSG00000043333
EFNB3_EPHA4,Efnb3,ENSMUSG00000003934,Epha4,ENSMUSG00000026235
EFNB3_EPHB1,Efnb3,ENSMUSG00000003934,Ephb1,ENSMUSG00000032537
EFNB3_EPHB2,Efnb3,ENSMUSG00000003934,Ephb2,ENSMUSG00000028664
EFNB3_EPHB3,Efnb3,ENSMUSG00000003934,Ephb3,ENSMUSG00000005958
EFNB3_EPHB4,Efnb3,ENSMUSG00000003934,Ephb4,ENSMUSG00000029710
EFNB3_EPHB6,Efnb3,ENSMUSG00000003934,Ephb6,ENSMUSG00000029869
EFNB3_RHBDL2,Efnb3,ENSMUSG00000003934,Rhbdl2,ENSMUSG00000043333
EGF_CAV1,Egf,ENSMUSG00000028017,Cav1,ENSMUSG00000007655
EGF_EGFR,Egf,ENSMUSG00000028017,Egfr,ENSMUSG00000020122
EGF_ERBB2,Egf,ENSMUSG00000028017,Erbb2,ENSMUSG00000062312
EGF_ERBB3,Egf,ENSMUSG00000028017,Erbb3,ENSMUSG00000018166
EGF_ERBB4,Egf,ENSMUSG00000028017,Erbb4,ENSMUSG00000062209
EGF_FSHR,Egf,ENSMUSG00000028017,Fshr,ENSMUSG00000032937
EPGN_EGFR,Epgn,ENSMUSG00000035020,Egfr,ENSMUSG00000020122
EPO_EPOR,Epo,ENSMUSG00000029711,Epor,ENSMUSG00000006235
EREG_EGFR,Ereg,ENSMUSG00000029377,Egfr,ENSMUSG00000020122
EREG_ERBB2,Ereg,ENSMUSG00000029377,Erbb2,ENSMUSG00000062312
EREG_ERBB3,Ereg,ENSMUSG00000029377,Erbb3,ENSMUSG00000018166
EREG_ERBB4,Ereg,ENSMUSG00000029377,Erbb4,ENSMUSG00000062209
F10_F3,F10,ENSMUSG00000031444,F3,ENSMUSG00000028128
F10_ITGAM,F10,ENSMUSG00000031444,Itgam,ENSMUSG00000030786
F10_ITGB2,F10,ENSMUSG00000031444,Itgb2,ENSMUSG00000000290
F11_GP1BA,F11,ENSMUSG00000031645,Gp1ba,ENSMUSG00000050675
F12_CD93,F12,ENSMUSG00000021492,Cd93,ENSMUSG00000027435
F12_GP1BA,F12,ENSMUSG00000021492,Gp1ba,ENSMUSG00000050675
F13A1_ITGA4,F13a1,ENSMUSG00000039109,Itga4,ENSMUSG00000027009
F13A1_ITGA9,F13a1,ENSMUSG00000039109,Itga9,ENSMUSG00000039115
F13A1_ITGB1,F13a1,ENSMUSG00000039109,Itgb1,ENSMUSG00000025809
F2_F2R,F2,ENSMUSG00000027249,F2r,ENSMUSG00000048376
F2_F2RL1,F2,ENSMUSG00000027249,F2rl1,ENSMUSG00000021678
F2_F2RL2,F2,ENSMUSG00000027249,F2rl2,ENSMUSG00000021675
F2_F2RL3,F2,ENSMUSG00000027249,F2rl3,ENSMUSG00000050147
F2_GP1BA,F2,ENSMUSG00000027249,Gp1ba,ENSMUSG00000050675
F2_GP1BB,F2,ENSMUSG00000027249,Gp1bb,ENSMUSG00000050761
F2_GP9,F2,ENSMUSG00000027249,Gp9,ENSMUSG00000030054
F2_ITGA2B,F2,ENSMUSG00000027249,Itga2b,ENSMUSG00000034664
F2_THBD,F2,ENSMUSG00000027249,Thbd,ENSMUSG00000074743
F7_F3,F7,ENSMUSG00000031443,F3,ENSMUSG00000028128
F8_ASGR2,F8,ENSMUSG00000031196,Asgr2,ENSMUSG00000040963
F8_LDLR,F8,ENSMUSG00000031196,Ldlr,ENSMUSG00000032193
F8_LRP1,F8,ENSMUSG00000031196,Lrp1,ENSMUSG00000040249
F9_LRP1,F9,ENSMUSG00000031138,Lrp1,ENSMUSG00000040249
FARP2_PLXNA1,Farp2,ENSMUSG00000034066,Plxna1,ENSMUSG00000030084
FARP2_PLXNA2,Farp2,ENSMUSG00000034066,Plxna2,ENSMUSG00000026640
FARP2_PLXNA3,Farp2,ENSMUSG00000034066,Plxna3,ENSMUSG00000031398
FARP2_PLXNA4,Farp2,ENSMUSG00000034066,Plxna4,ENSMUSG00000029765
FASLG_FAS,Fasl,ENSMUSG00000000817,Fas,ENSMUSG00000024778
FASLG_TNFRSF1A,Fasl,ENSMUSG00000000817,Tnfrsf1a,ENSMUSG00000030341
FAT4_DCHS1,Fat4,ENSMUSG00000046743,Dchs1,ENSMUSG00000036862
FBLN1_ITGB1,Fbln1,ENSMUSG00000006369,Itgb1,ENSMUSG00000025809
FBLN2_ITGB3,Fbln2,ENSMUSG00000064080,Itgb3,ENSMUSG00000020689
FBN1_ITGA5,Fbn1,ENSMUSG00000027204,Itga5,ENSMUSG00000000555
FBN1_ITGAV,Fbn1,ENSMUSG00000027204,Itgav,ENSMUSG00000027087
FBN1_ITGB1,Fbn1,ENSMUSG00000027204,Itgb1,ENSMUSG00000025809
FBN1_ITGB3,Fbn1,ENSMUSG00000027204,Itgb3,ENSMUSG00000020689
FBN1_ITGB6,Fbn1,ENSMUSG00000027204,Itgb6,ENSMUSG00000026971
FCN2_LRP1,Fcnb,ENSMUSG00000026835,Lrp1,ENSMUSG00000040249
FGA_CDH5,Fga,ENSMUSG00000028001,Cdh5,ENSMUSG00000031871
FGA_ITGA2B,Fga,ENSMUSG00000028001,Itga2b,ENSMUSG00000034664
FGA_ITGA5,Fga,ENSMUSG00000028001,Itga5,ENSMUSG00000000555
FGA_ITGAM,Fga,ENSMUSG00000028001,Itgam,ENSMUSG00000030786
FGA_ITGAV,Fga,ENSMUSG00000028001,Itgav,ENSMUSG00000027087
FGA_ITGB1,Fga,ENSMUSG00000028001,Itgb1,ENSMUSG00000025809
FGA_ITGB2,Fga,ENSMUSG00000028001,Itgb2,ENSMUSG00000000290
FGA_ITGB3,Fga,ENSMUSG00000028001,Itgb3,ENSMUSG00000020689
FGA_PLAUR,Fga,ENSMUSG00000028001,Plaur,ENSMUSG00000046223
FGB_ITGA2B,Fgb,ENSMUSG00000033831,Itga2b,ENSMUSG00000034664
FGB_ITGA5,Fgb,ENSMUSG00000033831,Itga5,ENSMUSG00000000555
FGB_ITGAM,Fgb,ENSMUSG00000033831,Itgam,ENSMUSG00000030786
FGB_ITGAV,Fgb,ENSMUSG00000033831,Itgav,ENSMUSG00000027087
FGB_ITGB1,Fgb,ENSMUSG00000033831,Itgb1,ENSMUSG00000025809
FGB_ITGB2,Fgb,ENSMUSG00000033831,Itgb2,ENSMUSG00000000290
FGF1_CD44,Fgf1,ENSMUSG00000036585,Cd44,ENSMUSG00000005087
FGF1_EGFR,Fgf1,ENSMUSG00000036585,Egfr,ENSMUSG00000020122
FGF1_FGFR1,Fgf1,ENSMUSG00000036585,Fgfr1,ENSMUSG00000031565
FGF1_FGFR2,Fgf1,ENSMUSG00000036585,Fgfr2,ENSMUSG00000030849
FGF1_FGFR3,Fgf1,ENSMUSG00000036585,Fgfr3,ENSMUSG00000054252
FGF1_FGFR4,Fgf1,ENSMUSG00000036585,Fgfr4,ENSMUSG00000005320
FGF1_FGFRL1,Fgf1,ENSMUSG00000036585,Fgfrl1,ENSMUSG00000008090
FGF1_NRP1,Fgf1,ENSMUSG00000036585,Nrp1,ENSMUSG00000025810
FGF10_FGFR1,Fgf10,ENSMUSG00000021732,Fgfr1,ENSMUSG00000031565
FGF10_FGFR2,Fgf10,ENSMUSG00000021732,Fgfr2,ENSMUSG00000030849
FGF10_FGFR3,Fgf10,ENSMUSG00000021732,Fgfr3,ENSMUSG00000054252
FGF10_FGFR4,Fgf10,ENSMUSG00000021732,Fgfr4,ENSMUSG00000005320
FGF11_FGFR1,Fgf11,ENSMUSG00000042826,Fgfr1,ENSMUSG00000031565
FGF11_FGFR2,Fgf11,ENSMUSG00000042826,Fgfr2,ENSMUSG00000030849
FGF11_FGFR3,Fgf11,ENSMUSG00000042826,Fgfr3,ENSMUSG00000054252
FGF11_FGFR4,Fgf11,ENSMUSG00000042826,Fgfr4,ENSMUSG00000005320
FGF12_FGFR1,Fgf12,ENSMUSG00000022523,Fgfr1,ENSMUSG00000031565
FGF12_FGFR2,Fgf12,ENSMUSG00000022523,Fgfr2,ENSMUSG00000030849
FGF12_FGFR3,Fgf12,ENSMUSG00000022523,Fgfr3,ENSMUSG00000054252
FGF12_FGFR4,Fgf12,ENSMUSG00000022523,Fgfr4,ENSMUSG00000005320
FGF13_EGFR,Fgf13,ENSMUSG00000031137,Egfr,ENSMUSG00000020122
FGF13_FGFR1,Fgf13,ENSMUSG00000031137,Fgfr1,ENSMUSG00000031565
FGF13_FGFR2,Fgf13,ENSMUSG00000031137,Fgfr2,ENSMUSG00000030849
FGF13_FGFR3,Fgf13,ENSMUSG00000031137,Fgfr3,ENSMUSG00000054252
FGF13_FGFR4,Fgf13,ENSMUSG00000031137,Fgfr4,ENSMUSG00000005320
FGF13_SCN5A,Fgf13,ENSMUSG00000031137,Scn5a,ENSMUSG00000032511
FGF13_SCN8A,Fgf13,ENSMUSG00000031137,Scn8a,ENSMUSG00000023033
FGF14_FGFR1,Fgf14,ENSMUSG00000025551,Fgfr1,ENSMUSG00000031565
FGF14_FGFR2,Fgf14,ENSMUSG00000025551,Fgfr2,ENSMUSG00000030849
FGF14_FGFR3,Fgf14,ENSMUSG00000025551,Fgfr3,ENSMUSG00000054252
FGF14_FGFR4,Fgf14,ENSMUSG00000025551,Fgfr4,ENSMUSG00000005320
FGF16_FGFR1,Fgf16,ENSMUSG00000031230,Fgfr1,ENSMUSG00000031565
FGF16_FGFR2,Fgf16,ENSMUSG00000031230,Fgfr2,ENSMUSG00000030849
FGF16_FGFR3,Fgf16,ENSMUSG00000031230,Fgfr3,ENSMUSG00000054252
FGF16_FGFR4,Fgf16,ENSMUSG00000031230,Fgfr4,ENSMUSG00000005320
FGF17_FGFR1,Fgf17,ENSMUSG00000022101,Fgfr1,ENSMUSG00000031565
FGF17_FGFR2,Fgf17,ENSMUSG00000022101,Fgfr2,ENSMUSG00000030849
FGF17_FGFR3,Fgf17,ENSMUSG00000022101,Fgfr3,ENSMUSG00000054252
FGF17_FGFR4,Fgf17,ENSMUSG00000022101,Fgfr4,ENSMUSG00000005320
FGF18_FGFR1,Fgf18,ENSMUSG00000057967,Fgfr1,ENSMUSG00000031565
FGF18_FGFR2,Fgf18,ENSMUSG00000057967,Fgfr2,ENSMUSG00000030849
FGF18_FGFR3,Fgf18,ENSMUSG00000057967,Fgfr3,ENSMUSG00000054252
FGF18_FGFR4,Fgf18,ENSMUSG00000057967,Fgfr4,ENSMUSG00000005320
FGF19_FGFR1,Fgf15,ENSMUSG00000031073,Fgfr1,ENSMUSG00000031565
FGF19_FGFR2,Fgf15,ENSMUSG00000031073,Fgfr2,ENSMUSG00000030849
FGF19_FGFR3,Fgf15,ENSMUSG00000031073,Fgfr3,ENSMUSG00000054252
FGF19_FGFR4,Fgf15,ENSMUSG00000031073,Fgfr4,ENSMUSG00000005320
FGF19_KLB,Fgf15,ENSMUSG00000031073,Klb,ENSMUSG00000029195
FGF2_CD44,Fgf2,ENSMUSG00000037225,Cd44,ENSMUSG00000005087
FGF2_FGFR1,Fgf2,ENSMUSG00000037225,Fgfr1,ENSMUSG00000031565
FGF2_FGFR2,Fgf2,ENSMUSG00000037225,Fgfr2,ENSMUSG00000030849
FGF2_FGFR3,Fgf2,ENSMUSG00000037225,Fgfr3,ENSMUSG00000054252
FGF2_FGFR4,Fgf2,ENSMUSG00000037225,Fgfr4,ENSMUSG00000005320
FGF2_FGFRL1,Fgf2,ENSMUSG00000037225,Fgfrl1,ENSMUSG00000008090
FGF2_GPC4,Fgf2,ENSMUSG00000037225,Gpc4,ENSMUSG00000031119
FGF2_NRP1,Fgf2,ENSMUSG00000037225,Nrp1,ENSMUSG00000025810
FGF2_SDC1,Fgf2,ENSMUSG00000037225,Sdc1,ENSMUSG00000020592
FGF2_SDC2,Fgf2,ENSMUSG00000037225,Sdc2,ENSMUSG00000022261
FGF2_SDC3,Fgf2,ENSMUSG00000037225,Sdc3,ENSMUSG00000025743
FGF2_SDC4,Fgf2,ENSMUSG00000037225,Sdc4,ENSMUSG00000017009
FGF20_FGFR4,Fgf20,ENSMUSG00000031603,Fgfr4,ENSMUSG00000005320
FGF21_FGFR2,Fgf21,ENSMUSG00000030827,Fgfr2,ENSMUSG00000030849
FGF21_FGFR4,Fgf21,ENSMUSG00000030827,Fgfr4,ENSMUSG00000005320
FGF22_FGFR2,Fgf22,ENSMUSG00000020327,Fgfr2,ENSMUSG00000030849
FGF23_FGFR1,Fgf23,ENSMUSG00000000182,Fgfr1,ENSMUSG00000031565
FGF23_FGFR2,Fgf23,ENSMUSG00000000182,Fgfr2,ENSMUSG00000030849
FGF23_FGFR3,Fgf23,ENSMUSG00000000182,Fgfr3,ENSMUSG00000054252
FGF23_FGFR4,Fgf23,ENSMUSG00000000182,Fgfr4,ENSMUSG00000005320
FGF23_PHEX,Fgf23,ENSMUSG00000000182,Phex,ENSMUSG00000057457
FGF3_FGFR1,Fgf3,ENSMUSG00000031074,Fgfr1,ENSMUSG00000031565
FGF3_FGFR2,Fgf3,ENSMUSG00000031074,Fgfr2,ENSMUSG00000030849
FGF3_FGFR3,Fgf3,ENSMUSG00000031074,Fgfr3,ENSMUSG00000054252
FGF3_FGFR4,Fgf3,ENSMUSG00000031074,Fgfr4,ENSMUSG00000005320
FGF4_FGFR1,Fgf4,ENSMUSG00000050917,Fgfr1,ENSMUSG00000031565
FGF4_FGFR2,Fgf4,ENSMUSG00000050917,Fgfr2,ENSMUSG00000030849
FGF4_FGFR3,Fgf4,ENSMUSG00000050917,Fgfr3,ENSMUSG00000054252
FGF4_FGFR4,Fgf4,ENSMUSG00000050917,Fgfr4,ENSMUSG00000005320
FGF4_NRP1,Fgf4,ENSMUSG00000050917,Nrp1,ENSMUSG00000025810
FGF5_FGFR1,Fgf5,ENSMUSG00000029337,Fgfr1,ENSMUSG00000031565
FGF5_FGFR2,Fgf5,ENSMUSG00000029337,Fgfr2,ENSMUSG00000030849
FGF5_FGFR3,Fgf5,ENSMUSG00000029337,Fgfr3,ENSMUSG00000054252
FGF5_FGFR4,Fgf5,ENSMUSG00000029337,Fgfr4,ENSMUSG00000005320
FGF6_FGFR1,Fgf6,ENSMUSG00000000183,Fgfr1,ENSMUSG00000031565
FGF6_FGFR2,Fgf6,ENSMUSG00000000183,Fgfr2,ENSMUSG00000030849
FGF6_FGFR3,Fgf6,ENSMUSG00000000183,Fgfr3,ENSMUSG00000054252
FGF6_FGFR4,Fgf6,ENSMUSG00000000183,Fgfr4,ENSMUSG00000005320
FGF6_SDC4,Fgf6,ENSMUSG00000000183,Sdc4,ENSMUSG00000017009
FGF7_FGFR1,Fgf7,ENSMUSG00000027208,Fgfr1,ENSMUSG00000031565
FGF7_FGFR2,Fgf7,ENSMUSG00000027208,Fgfr2,ENSMUSG00000030849
FGF7_FGFR3,Fgf7,ENSMUSG00000027208,Fgfr3,ENSMUSG00000054252
FGF7_FGFR4,Fgf7,ENSMUSG00000027208,Fgfr4,ENSMUSG00000005320
FGF7_NRP1,Fgf7,ENSMUSG00000027208,Nrp1,ENSMUSG00000025810
FGF8_FGFR1,Fgf8,ENSMUSG00000025219,Fgfr1,ENSMUSG00000031565
FGF8_FGFR2,Fgf8,ENSMUSG00000025219,Fgfr2,ENSMUSG00000030849
FGF8_FGFR3,Fgf8,ENSMUSG00000025219,Fgfr3,ENSMUSG00000054252
FGF8_FGFR4,Fgf8,ENSMUSG00000025219,Fgfr4,ENSMUSG00000005320
FGF9_FGFR1,Fgf9,ENSMUSG00000021974,Fgfr1,ENSMUSG00000031565
FGF9_FGFR2,Fgf9,ENSMUSG00000021974,Fgfr2,ENSMUSG00000030849
FGF9_FGFR3,Fgf9,ENSMUSG00000021974,Fgfr3,ENSMUSG00000054252
FGF9_FGFR4,Fgf9,ENSMUSG00000021974,Fgfr4,ENSMUSG00000005320
FGG_ITGA2B,Fgg,ENSMUSG00000033860,Itga2b,ENSMUSG00000034664
FGG_ITGA5,Fgg,ENSMUSG00000033860,Itga5,ENSMUSG00000000555
FGG_ITGAV,Fgg,ENSMUSG00000033860,Itgav,ENSMUSG00000027087
FGG_ITGB1,Fgg,ENSMUSG00000033860,Itgb1,ENSMUSG00000025809
FGG_ITGB2,Fgg,ENSMUSG00000033860,Itgb2,ENSMUSG00000000290
FGL1_EGFR,Fgl1,ENSMUSG00000031594,Egfr,ENSMUSG00000020122
FLT3LG_FLT3,Flt3l,ENSMUSG00000089989,Flt3,ENSMUSG00000042817
FN1_C5AR1,Fn1,ENSMUSG00000026193,C5ar1,ENSMUSG00000049130
FN1_CD44,Fn1,ENSMUSG00000026193,Cd44,ENSMUSG00000005087
FN1_CD79A,Fn1,ENSMUSG00000026193,Cd79a,ENSMUSG00000003379
FN1_COL13A1,Fn1,ENSMUSG00000026193,Col13a1,ENSMUSG00000058806
FN1_FLT4,Fn1,ENSMUSG00000026193,Flt4,ENSMUSG00000020357
FN1_IL17RC,Fn1,ENSMUSG00000026193,Il17rc,ENSMUSG00000030281
FN1_ITGA2,Fn1,ENSMUSG00000026193,Itga2,ENSMUSG00000015533
FN1_ITGA2B,Fn1,ENSMUSG00000026193,Itga2b,ENSMUSG00000034664
FN1_ITGA3,Fn1,ENSMUSG00000026193,Itga3,ENSMUSG00000001507
FN1_ITGA4,Fn1,ENSMUSG00000026193,Itga4,ENSMUSG00000027009
FN1_ITGA5,Fn1,ENSMUSG00000026193,Itga5,ENSMUSG00000000555
FN1_ITGA6,Fn1,ENSMUSG00000026193,Itga6,ENSMUSG00000027111
FN1_ITGA8,Fn1,ENSMUSG00000026193,Itga8,ENSMUSG00000026768
FN1_ITGA9,Fn1,ENSMUSG00000026193,Itga9,ENSMUSG00000039115
FN1_ITGAV,Fn1,ENSMUSG00000026193,Itgav,ENSMUSG00000027087
FN1_ITGB1,Fn1,ENSMUSG00000026193,Itgb1,ENSMUSG00000025809
FN1_ITGB3,Fn1,ENSMUSG00000026193,Itgb3,ENSMUSG00000020689
FN1_ITGB6,Fn1,ENSMUSG00000026193,Itgb6,ENSMUSG00000026971
FN1_ITGB7,Fn1,ENSMUSG00000026193,Itgb7,ENSMUSG00000001281
FN1_ITGB8,Fn1,ENSMUSG00000026193,Itgb8,ENSMUSG00000025321
FN1_MAG,Fn1,ENSMUSG00000026193,Mag,ENSMUSG00000036634
FN1_NT5E,Fn1,ENSMUSG00000026193,Nt5e,ENSMUSG00000032420
FN1_PLAUR,Fn1,ENSMUSG00000026193,Plaur,ENSMUSG00000046223
FN1_ROBO4,Fn1,ENSMUSG00000026193,Robo4,ENSMUSG00000032125
FN1_SDC2,Fn1,ENSMUSG00000026193,Sdc2,ENSMUSG00000022261
FN1_TMPRSS6,Fn1,ENSMUSG00000026193,Tmprss6,ENSMUSG00000016942
FN1_TNFRSF11B,Fn1,ENSMUSG00000026193,Tnfrsf11b,ENSMUSG00000063727
FN1_TSHR,Fn1,ENSMUSG00000026193,Tshr,ENSMUSG00000020963
FSHB_FSHR,Fshb,ENSMUSG00000027120,Fshr,ENSMUSG00000032937
FST_BMPR1B,Fst,ENSMUSG00000021765,Bmpr1b,ENSMUSG00000052430
FST_BMPR2,Fst,ENSMUSG00000021765,Bmpr2,ENSMUSG00000067336
FST_HFE2,Fst,ENSMUSG00000021765,Hfe2,ENSMUSG00000038403
GAL_GALR1,Gal,ENSMUSG00000024907,Galr1,ENSMUSG00000024553
GAL_GALR2,Gal,ENSMUSG00000024907,Galr2,ENSMUSG00000020793
GAL_GPR151,Gal,ENSMUSG00000024907,Gpr151,ENSMUSG00000042816
GALP_GALR1,Galp,ENSMUSG00000034660,Galr1,ENSMUSG00000024553
GALP_GALR2,Galp,ENSMUSG00000034660,Galr2,ENSMUSG00000020793
GAS6_AXL,Gas6,ENSMUSG00000031451,Axl,ENSMUSG00000002602
GAS6_MERTK,Gas6,ENSMUSG00000031451,Mertk,ENSMUSG00000014361
GAS6_TYRO3,Gas6,ENSMUSG00000031451,Tyro3,ENSMUSG00000027298
GAST_CCKBR,Gast,ENSMUSG00000017165,Cckbr,ENSMUSG00000030898
GCG_GCGR,Gcg,ENSMUSG00000000394,Gcgr,ENSMUSG00000025127
GCG_GLP1R,Gcg,ENSMUSG00000000394,Glp1r,ENSMUSG00000024027
GCG_GLP2R,Gcg,ENSMUSG00000000394,Glp2r,ENSMUSG00000049928
GDF10_ACVR1B,Gdf10,ENSMUSG00000021943,Acvr1b,ENSMUSG00000000532
GDF11_ACVR1B,Gdf11,ENSMUSG00000025352,Acvr1b,ENSMUSG00000000532
GDF11_ACVR2A,Gdf11,ENSMUSG00000025352,Acvr2a,ENSMUSG00000052155
GDF11_ACVR2B,Gdf11,ENSMUSG00000025352,Acvr2b,ENSMUSG00000061393
GDF2_ACVR1,Gdf2,ENSMUSG00000072625,Acvr1,ENSMUSG00000026836
GDF2_ACVR2A,Gdf2,ENSMUSG00000072625,Acvr2a,ENSMUSG00000052155
GDF2_ACVR2B,Gdf2,ENSMUSG00000072625,Acvr2b,ENSMUSG00000061393
GDF2_ACVRL1,Gdf2,ENSMUSG00000072625,Acvrl1,ENSMUSG00000000530
GDF2_BMPR2,Gdf2,ENSMUSG00000072625,Bmpr2,ENSMUSG00000067336
GDF2_ENG,Gdf2,ENSMUSG00000072625,Eng,ENSMUSG00000026814
GDF5_ACVR1,Gdf5,ENSMUSG00000038259,Acvr1,ENSMUSG00000026836
GDF5_ACVR2A,Gdf5,ENSMUSG00000038259,Acvr2a,ENSMUSG00000052155
GDF5_ACVR2B,Gdf5,ENSMUSG00000038259,Acvr2b,ENSMUSG00000061393
GDF5_BMPR1A,Gdf5,ENSMUSG00000038259,Bmpr1a,ENSMUSG00000021796
GDF5_BMPR1B,Gdf5,ENSMUSG00000038259,Bmpr1b,ENSMUSG00000052430
GDF5_BMPR2,Gdf5,ENSMUSG00000038259,Bmpr2,ENSMUSG00000067336
GDF5_ROR2,Gdf5,ENSMUSG00000038259,Ror2,ENSMUSG00000021464
GDF6_BMPR1A,Gdf6,ENSMUSG00000051279,Bmpr1a,ENSMUSG00000021796
GDF6_BMPR1B,Gdf6,ENSMUSG00000051279,Bmpr1b,ENSMUSG00000052430
GDF6_BMPR2,Gdf6,ENSMUSG00000051279,Bmpr2,ENSMUSG00000067336
GDF7_ACVR2A,Gdf7,ENSMUSG00000037660,Acvr2a,ENSMUSG00000052155
GDF7_BMPR1A,Gdf7,ENSMUSG00000037660,Bmpr1a,ENSMUSG00000021796
GDF7_BMPR2,Gdf7,ENSMUSG00000037660,Bmpr2,ENSMUSG00000067336
GDF9_ACVR2A,Gdf9,ENSMUSG00000018238,Acvr2a,ENSMUSG00000052155
GDF9_BMPR1A,Gdf9,ENSMUSG00000018238,Bmpr1a,ENSMUSG00000021796
GDF9_BMPR1B,Gdf9,ENSMUSG00000018238,Bmpr1b,ENSMUSG00000052430
GDF9_BMPR2,Gdf9,ENSMUSG00000018238,Bmpr2,ENSMUSG00000067336
GDF9_FXYD6,Gdf9,ENSMUSG00000018238,Fxyd6,ENSMUSG00000066705
GDF9_ORAI2,Gdf9,ENSMUSG00000018238,Orai2,ENSMUSG00000039747
GDF9_TGFBR1,Gdf9,ENSMUSG00000018238,Tgfbr1,ENSMUSG00000007613
GDNF_EDNRB,Gdnf,ENSMUSG00000022144,Ednrb,ENSMUSG00000022122
GDNF_GFRA1,Gdnf,ENSMUSG00000022144,Gfra1,ENSMUSG00000025089
GDNF_GFRA2,Gdnf,ENSMUSG00000022144,Gfra2,ENSMUSG00000022103
GDNF_RET,Gdnf,ENSMUSG00000022144,Ret,ENSMUSG00000030110
GDNF_SLC44A5,Gdnf,ENSMUSG00000022144,Slc44a5,ENSMUSG00000028360
GHRH_GHRHR,Ghrh,ENSMUSG00000027643,Ghrhr,ENSMUSG00000004654
GHRH_VIPR1,Ghrh,ENSMUSG00000027643,Vipr1,ENSMUSG00000032528
GHRL_GHRHR,Ghrl,ENSMUSG00000064177,Ghrhr,ENSMUSG00000004654
GHRL_GHSR,Ghrl,ENSMUSG00000064177,Ghsr,ENSMUSG00000051136
GHRL_GPR39,Ghrl,ENSMUSG00000064177,Gpr39,ENSMUSG00000026343
GIP_DPP4,Gip,ENSMUSG00000014351,Dpp4,ENSMUSG00000035000
GIP_GIPR,Gip,ENSMUSG00000014351,Gipr,ENSMUSG00000030406
GIP_INSR,Gip,ENSMUSG00000014351,Insr,ENSMUSG00000005534
GNAI2_ADCY1,Gnai2,ENSMUSG00000032562,Adcy1,ENSMUSG00000020431
GNAI2_ADCY7,Gnai2,ENSMUSG00000032562,Adcy7,ENSMUSG00000031659
GNAI2_ADCY8,Gnai2,ENSMUSG00000032562,Adcy8,ENSMUSG00000022376
GNAI2_ADCY9,Gnai2,ENSMUSG00000032562,Adcy9,ENSMUSG00000005580
GNAI2_ADORA1,Gnai2,ENSMUSG00000032562,Adora1,ENSMUSG00000042429
GNAI2_ADRA2A,Gnai2,ENSMUSG00000032562,Adra2a,ENSMUSG00000033717
GNAI2_ADRA2B,Gnai2,ENSMUSG00000032562,Adra2b,ENSMUSG00000058620
GNAI2_AGTR2,Gnai2,ENSMUSG00000032562,Agtr2,ENSMUSG00000068122
GNAI2_C5AR1,Gnai2,ENSMUSG00000032562,C5ar1,ENSMUSG00000049130
GNAI2_CAV1,Gnai2,ENSMUSG00000032562,Cav1,ENSMUSG00000007655
GNAI2_CHRM1,Gnai2,ENSMUSG00000032562,Chrm1,ENSMUSG00000032773
GNAI2_CNR1,Gnai2,ENSMUSG00000032562,Cnr1,ENSMUSG00000044288
GNAI2_CXCR3,Gnai2,ENSMUSG00000032562,Cxcr3,ENSMUSG00000050232
GNAI2_DRD2,Gnai2,ENSMUSG00000032562,Drd2,ENSMUSG00000032259
GNAI2_EDNRA,Gnai2,ENSMUSG00000032562,Ednra,ENSMUSG00000031616
GNAI2_EDNRB,Gnai2,ENSMUSG00000032562,Ednrb,ENSMUSG00000022122
GNAI2_EGFR,Gnai2,ENSMUSG00000032562,Egfr,ENSMUSG00000020122
GNAI2_F2R,Gnai2,ENSMUSG00000032562,F2r,ENSMUSG00000048376
GNAI2_FPR1,Gnai2,ENSMUSG00000032562,Fpr1,ENSMUSG00000045551
GNAI2_IGF1R,Gnai2,ENSMUSG00000032562,Igf1r,ENSMUSG00000005533
GNAI2_LHCGR,Gnai2,ENSMUSG00000032562,Lhcgr,ENSMUSG00000024107
GNAI2_LPAR3,Gnai2,ENSMUSG00000032562,Lpar3,ENSMUSG00000036832
GNAI2_MTNR1A,Gnai2,ENSMUSG00000032562,Mtnr1a,ENSMUSG00000054764
GNAI2_OPRD1,Gnai2,ENSMUSG00000032562,Oprd1,ENSMUSG00000050511
GNAI2_OPRM1,Gnai2,ENSMUSG00000032562,Oprm1,ENSMUSG00000000766
